disease,symptom,url_x,disease_cleaned,letter,name
Schizophrenia,The warning signs that people with depression and schizophrenia may be considering suicide include:,https://www.nhsinform.scot/illnesses-and-conditions/mental-health/schizophrenia/,schizophrenia,S,Schizophrenia
Schizophrenia,The negative symptoms of schizophrenia can often lead to relationship problems with friends and family because they can sometimes be mistaken for deliberate laziness or rudeness.,https://www.nhsinform.scot/illnesses-and-conditions/mental-health/schizophrenia/,schizophrenia,S,Schizophrenia
Schizophrenia,It can be difficult to tell whether the symptoms are part of the development of schizophrenia or caused by something else. Negative symptoms experienced by people living with schizophrenia include:,https://www.nhsinform.scot/illnesses-and-conditions/mental-health/schizophrenia/,schizophrenia,S,Schizophrenia
Schizophrenia,"The exact causes of schizophrenia are unknown, but research suggests that a combination of physical, genetic, psychological and environmental factors can make people more likely to develop the condition.",https://www.nhsinform.scot/illnesses-and-conditions/mental-health/schizophrenia/,schizophrenia,S,Schizophrenia
Sciatica,a weakness in the leg or foot,https://www.nhsinform.scot/illnesses-and-conditions/muscle-bone-and-joints/neck-and-back-problems-and-conditions/sciatica/,sciatica,S,Sciatica
Sciatica,"If your sciatica hasn’t improved within 6 weeks of following this advice, or if your symptoms get worse at any time, talk to a healthcare professional about your symptoms.",https://www.nhsinform.scot/illnesses-and-conditions/muscle-bone-and-joints/neck-and-back-problems-and-conditions/sciatica/,sciatica,S,Sciatica
Sciatica,shooting sensations,https://www.nhsinform.scot/illnesses-and-conditions/muscle-bone-and-joints/neck-and-back-problems-and-conditions/sciatica/,sciatica,S,Sciatica
Sciatica,pins and needles,https://www.nhsinform.scot/illnesses-and-conditions/muscle-bone-and-joints/neck-and-back-problems-and-conditions/sciatica/,sciatica,S,Sciatica
Sciatica,burning sensations,https://www.nhsinform.scot/illnesses-and-conditions/muscle-bone-and-joints/neck-and-back-problems-and-conditions/sciatica/,sciatica,S,Sciatica
Sciatica,"This information may be useful for those who have been diagnosed with sciatica. People who are experiencing new or ongoing symptoms should visit their healthcare professional for assessment, diagnosis or treatment.",https://www.nhsinform.scot/illnesses-and-conditions/muscle-bone-and-joints/neck-and-back-problems-and-conditions/sciatica/,sciatica,S,Sciatica
Sciatica,"leg pain, often this feels worse than back pain",https://www.nhsinform.scot/illnesses-and-conditions/muscle-bone-and-joints/neck-and-back-problems-and-conditions/sciatica/,sciatica,S,Sciatica
Sciatica,You should see the biggest change in your symptoms within the first couple of weeks. Most problems should have improved within 6 weeks.,https://www.nhsinform.scot/illnesses-and-conditions/muscle-bone-and-joints/neck-and-back-problems-and-conditions/sciatica/,sciatica,S,Sciatica
Sciatica,A scan rarely changes how you manage the condition in the early stages. X-ray and MRI is generally not advised in people with sciatica. This is because structural changes of the spine are very common with age and often present in people who have no symptoms.,https://www.nhsinform.scot/illnesses-and-conditions/muscle-bone-and-joints/neck-and-back-problems-and-conditions/sciatica/,sciatica,S,Sciatica
Sciatica,muscle spasms in the back,https://www.nhsinform.scot/illnesses-and-conditions/muscle-bone-and-joints/neck-and-back-problems-and-conditions/sciatica/,sciatica,S,Sciatica
Sciatica,"It’s important to remember, lots of things can influence symptoms such as poor sleep, stress and emotional wellbeing.",https://www.nhsinform.scot/illnesses-and-conditions/muscle-bone-and-joints/neck-and-back-problems-and-conditions/sciatica/,sciatica,S,Sciatica
Sciatica,"Sciatica can have a range of symptoms, these can include:",https://www.nhsinform.scot/illnesses-and-conditions/muscle-bone-and-joints/neck-and-back-problems-and-conditions/sciatica/,sciatica,S,Sciatica
Sciatica,numbness,https://www.nhsinform.scot/illnesses-and-conditions/muscle-bone-and-joints/neck-and-back-problems-and-conditions/sciatica/,sciatica,S,Sciatica
Sciatica,Sciatica usually improves within 12 weeks but this can vary significantly between individuals. For some people symptoms take up to a year to settle but can come and go within this time.,https://www.nhsinform.scot/illnesses-and-conditions/muscle-bone-and-joints/neck-and-back-problems-and-conditions/sciatica/,sciatica,S,Sciatica
Sciatica,Most symptoms of sciatica will improve with time. Nerves are resilient and in most cases inflammation and any disc changes resolve allowing nerves to recover.,https://www.nhsinform.scot/illnesses-and-conditions/muscle-bone-and-joints/neck-and-back-problems-and-conditions/sciatica/,sciatica,S,Sciatica
Sciatica,The sciatic nerve starts in the lower back and goes all the way down the back of the leg into the foot. Symptoms can be experienced along any part of the nerve. They can have a sudden or slow onset and can vary from mild to severe.,https://www.nhsinform.scot/illnesses-and-conditions/muscle-bone-and-joints/neck-and-back-problems-and-conditions/sciatica/,sciatica,S,Sciatica
Sciatica,a change in sensation in the leg or foot,https://www.nhsinform.scot/illnesses-and-conditions/muscle-bone-and-joints/neck-and-back-problems-and-conditions/sciatica/,sciatica,S,Sciatica
Sciatica,lower back pain,https://www.nhsinform.scot/illnesses-and-conditions/muscle-bone-and-joints/neck-and-back-problems-and-conditions/sciatica/,sciatica,S,Sciatica
Sciatica,sensations that can be hard to describe,https://www.nhsinform.scot/illnesses-and-conditions/muscle-bone-and-joints/neck-and-back-problems-and-conditions/sciatica/,sciatica,S,Sciatica
Sciatica,"A scan can be considered if your symptoms are unchanged for more than 12 weeks, continue to greatly impact your quality of life and you wish to consider surgery. Your healthcare professional can discuss this with you.",https://www.nhsinform.scot/illnesses-and-conditions/muscle-bone-and-joints/neck-and-back-problems-and-conditions/sciatica/,sciatica,S,Sciatica
Sciatica,hot or cold,https://www.nhsinform.scot/illnesses-and-conditions/muscle-bone-and-joints/neck-and-back-problems-and-conditions/sciatica/,sciatica,S,Sciatica
Seasonal affective disorder (SAD),counselling – another type of talking therapy where you talk to a trained counsellor about your worries and problems,https://www.nhsinform.scot/illnesses-and-conditions/mental-health/seasonal-affective-disorder-sad/,seasonal affective disorder sad,S,Seasonal affective disorder (SAD)
Seasonal affective disorder (SAD),low mood,https://www.nhsinform.scot/illnesses-and-conditions/mental-health/seasonal-affective-disorder-sad/,seasonal affective disorder sad,S,Seasonal affective disorder (SAD)
Seasonal affective disorder (SAD),"Light therapy produces short-term results. It may help to relieve your current symptoms, but you’ll still be affected by SAD next winter.",https://www.nhsinform.scot/illnesses-and-conditions/mental-health/seasonal-affective-disorder-sad/,seasonal affective disorder sad,S,Seasonal affective disorder (SAD)
Seasonal affective disorder (SAD),"If you have SAD, you may experience depressive symptoms like:",https://www.nhsinform.scot/illnesses-and-conditions/mental-health/seasonal-affective-disorder-sad/,seasonal affective disorder sad,S,Seasonal affective disorder (SAD)
Seasonal affective disorder (SAD),a reduced sex drive,https://www.nhsinform.scot/illnesses-and-conditions/mental-health/seasonal-affective-disorder-sad/,seasonal affective disorder sad,S,Seasonal affective disorder (SAD)
Seasonal affective disorder (SAD),"psychodynamic psychotherapy – where you can discuss how you feel about yourself, how you feel about others and experiences in your past",https://www.nhsinform.scot/illnesses-and-conditions/mental-health/seasonal-affective-disorder-sad/,seasonal affective disorder sad,S,Seasonal affective disorder (SAD)
Seasonal affective disorder (SAD),Your GP may also carry out a brief physical examination to check for any other possible causes of your symptoms.,https://www.nhsinform.scot/illnesses-and-conditions/mental-health/seasonal-affective-disorder-sad/,seasonal affective disorder sad,S,Seasonal affective disorder (SAD)
Seasonal affective disorder (SAD),feelings of despair,https://www.nhsinform.scot/illnesses-and-conditions/mental-health/seasonal-affective-disorder-sad/,seasonal affective disorder sad,S,Seasonal affective disorder (SAD)
Seasonal affective disorder (SAD),SAD is often difficult to diagnose because the there are many other types of depression that have similar symptoms. It may take several years before you and your GP realise that your symptoms are forming a regular pattern.,https://www.nhsinform.scot/illnesses-and-conditions/mental-health/seasonal-affective-disorder-sad/,seasonal affective disorder sad,S,Seasonal affective disorder (SAD)
Seasonal affective disorder (SAD),irritability,https://www.nhsinform.scot/illnesses-and-conditions/mental-health/seasonal-affective-disorder-sad/,seasonal affective disorder sad,S,Seasonal affective disorder (SAD)
Seasonal affective disorder (SAD),There are many different causes and contributing factors associated with depression. Some of these may also contribute to SAD. Possibilities include:,https://www.nhsinform.scot/illnesses-and-conditions/mental-health/seasonal-affective-disorder-sad/,seasonal affective disorder sad,S,Seasonal affective disorder (SAD)
Seasonal affective disorder (SAD),stress or anxiety,https://www.nhsinform.scot/illnesses-and-conditions/mental-health/seasonal-affective-disorder-sad/,seasonal affective disorder sad,S,Seasonal affective disorder (SAD)
Seasonal affective disorder (SAD),"The symptoms of SAD are usually fairly mild at the start of the autumn. They might get worse as the winter progresses and the amount of sunlight decreases. However, the nature and severity of the symptoms of SAD will vary from person to person.",https://www.nhsinform.scot/illnesses-and-conditions/mental-health/seasonal-affective-disorder-sad/,seasonal affective disorder sad,S,Seasonal affective disorder (SAD)
Seasonal affective disorder (SAD),"a loss of pleasure or interest in normal, everyday activities",https://www.nhsinform.scot/illnesses-and-conditions/mental-health/seasonal-affective-disorder-sad/,seasonal affective disorder sad,S,Seasonal affective disorder (SAD)
Seasonal affective disorder (SAD),"Some people with SAD experience recurring episodes of unipolar depression. This is where you only experience depressive symptoms. Others find they experience mild episodes of bipolar depression. This is when depressed periods are followed by manic periods where you feel happy, energetic and much more sociable.",https://www.nhsinform.scot/illnesses-and-conditions/mental-health/seasonal-affective-disorder-sad/,seasonal affective disorder sad,S,Seasonal affective disorder (SAD)
Seasonal affective disorder (SAD),low self-esteem,https://www.nhsinform.scot/illnesses-and-conditions/mental-health/seasonal-affective-disorder-sad/,seasonal affective disorder sad,S,Seasonal affective disorder (SAD)
Seasonal affective disorder (SAD),"psychological factors, relating to how your brain interprets emotions and how you think about things",https://www.nhsinform.scot/illnesses-and-conditions/mental-health/seasonal-affective-disorder-sad/,seasonal affective disorder sad,S,Seasonal affective disorder (SAD)
Seasonal affective disorder (SAD),feelings of guilt and worthlessness,https://www.nhsinform.scot/illnesses-and-conditions/mental-health/seasonal-affective-disorder-sad/,seasonal affective disorder sad,S,Seasonal affective disorder (SAD)
Seasonal affective disorder (SAD),indecisiveness,https://www.nhsinform.scot/illnesses-and-conditions/mental-health/seasonal-affective-disorder-sad/,seasonal affective disorder sad,S,Seasonal affective disorder (SAD)
Seasonal affective disorder (SAD),tearfulness,https://www.nhsinform.scot/illnesses-and-conditions/mental-health/seasonal-affective-disorder-sad/,seasonal affective disorder sad,S,Seasonal affective disorder (SAD)
